levels/12/skillChoices/0/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/12/skillChoices/0/id,12-Skill-Intelligence-0,12-Skill-Intelligence-0,12-Skill-Intelligence-0,12-Skill-Intelligence-0,12-Skill-Intelligence-0,12-Skill-Intelligence-0,12-Skill-Intelligence-0,12-Skill-Intelligence-0,12-Skill-Intelligence-0,12-Skill-Intelligence-0,12-Skill-Intelligence-0,12-Skill-Intelligence-0
levels/12/skillChoices/0/maxRank,2,2,2,2,2,2,2,2,2,2,2,2
levels/12/skillChoices/0/source,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence
levels/12/skillChoices/0/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/12/skillChoices/1/_className,,,,,,,,,,SkillChoice,,
levels/12/skillChoices/1/available,,,,,,,,,,1,,
levels/12/skillChoices/1/id,,,,,,,,,,12-Skill-Class-1,,
levels/12/skillChoices/1/maxRank,,,,,,,,,,6,,
levels/12/skillChoices/1/source,,,,,,,,,,Class,,
levels/12/skillChoices/1/type,,,,,,,,,,Skill,,
levels/13/_className,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level
levels/13/featChoices/0/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/13/featChoices/0/feats/0/locked,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
levels/13/featChoices/0/feats/0/name,Greater Field Discovery,Greater Juggernaut,Light Armor Expertise,Armor Mastery,Divine Defense,Medium Armor Expertise,Weapon Legend,Graceful Mastery,Weapon Mastery,Improved Evasion,Defensive Robes,Defensive Robes
levels/13/featChoices/0/feats/0/source,Alchemist,Barbarian,Bard,Champion,Cleric,Druid,Fighter,Monk,Ranger,Rogue,Sorcerer,Wizard
levels/13/featChoices/0/feats/0/sourceId,13-Feature-Alchemist-0,13-Feature-Barbarian-0,13-Feature-Bard-0,13-Feature-Champion-0,13-Feature-Cleric-0,13-Feature-Druid-0,13-Feature-Fighter-0,13-Feature-Monk-0,13-Feature-Ranger-0,13-Feature-Rogue-0,13-Feature-Sorcerer-0,13-Feature-Wizard-0
levels/13/featChoices/0/feats/1/locked,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE
levels/13/featChoices/0/feats/1/name,Light Armor Expertise,Medium Armor Expertise,Weapon Specialization,Weapon Mastery,Weapon Specialization,Weapon Specialization,,Master Strikes,,Incredible Senses,Weapon Specialization (Sorcerer),Weapon Specialization
levels/13/featChoices/0/feats/1/source,Alchemist,Barbarian,Bard,Champion,Cleric,Druid,,Monk,,Rogue,Sorcerer,Wizard
levels/13/featChoices/0/feats/1/sourceId,13-Feature-Alchemist-0,13-Feature-Barbarian-0,13-Feature-Bard-0,13-Feature-Champion-0,13-Feature-Cleric-0,13-Feature-Druid-0,,13-Feature-Monk-0,,13-Feature-Rogue-0,13-Feature-Sorcerer-0,13-Feature-Wizard-0
levels/13/featChoices/0/feats/2/locked,TRUE,TRUE,,,,,,,,TRUE,,
levels/13/featChoices/0/feats/2/name,Weapon Specialization,Weapon Fury,,,,,,,,Light Armor Expertise,,
levels/13/featChoices/0/feats/2/source,Alchemist,Barbarian,,,,,,,,Rogue,,
levels/13/featChoices/0/feats/2/sourceId,13-Feature-Alchemist-0,13-Feature-Barbarian-0,,,,,,,,13-Feature-Rogue-0,,
levels/13/featChoices/0/feats/3/locked,,,,,,,,,,TRUE,,
levels/13/featChoices/0/feats/3/name,,,,,,,,,,Master Tricks,,
levels/13/featChoices/0/feats/3/source,,,,,,,,,,Rogue,,
levels/13/featChoices/0/feats/3/sourceId,,,,,,,,,,13-Feature-Rogue-0,,
levels/13/featChoices/0/id,13-Feature-Alchemist-0,13-Feature-Barbarian-0,13-Feature-Bard-0,13-Feature-Champion-0,13-Feature-Cleric-0,13-Feature-Druid-0,13-Feature-Fighter-0,13-Feature-Monk-0,13-Feature-Ranger-0,13-Feature-Rogue-0,13-Feature-Sorcerer-0,13-Feature-Wizard-0
levels/13/featChoices/0/source,Alchemist,Barbarian,Bard,Champion,Cleric,Druid,Fighter,Monk,Ranger,Rogue,Sorcerer,Wizard
levels/13/featChoices/0/type,Feature,Feature,Feature,Feature,Feature,Feature,Feature,Feature,Feature,Feature,Feature,Feature
levels/13/featChoices/1/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/13/featChoices/1/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/13/featChoices/1/id,13-Ancestry-Class-1,13-Ancestry-Class-1,13-Ancestry-Class-1,13-Ancestry-Class-1,13-Ancestry-Class-1,13-Ancestry-Class-1,13-Ancestry-Class-1,13-Ancestry-Class-1,13-Ancestry-Class-1,13-Ancestry-Class-1,13-Ancestry-Class-1,13-Ancestry-Class-1
levels/13/featChoices/1/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/13/featChoices/1/type,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry
levels/13/featChoices/2/_className,,,,,,,FeatChoice,,,FeatChoice,,
levels/13/featChoices/2/available,,,,,,,1,,,1,,
levels/13/featChoices/2/filter,,,,,,,Weapon Legend,,,,,
levels/13/featChoices/2/id,,,,,,,13-Weapon Legend-Fighter-2,,,13-Skill-Class-2,,
levels/13/featChoices/2/source,,,,,,,Fighter,,,Class,,
levels/13/featChoices/2/specialChoice,,,,,,,TRUE,,,,,
levels/13/featChoices/2/type,,,,,,,Weapon Legend,,,Skill,,
levels/13/number,13,13,13,13,13,13,13,13,13,13,13,13
levels/13/skillChoices/0/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,,
levels/13/skillChoices/0/id,13-Armor Proficiency-Light Armor Expertise-0,13-Armor Proficiency-Medium Armor Expertise-0,13-Armor Proficiency-Light Armor Expertise-0,13-Armor Proficiency-Armor Mastery-0,13-Armor Proficiency-Divine Defense-0,13-Armor Proficiency-Medium Armor Expertise-0,13-Weapon Proficiency-Weapon Legend-0,13-Armor Proficiency-Graceful Mastery-0,13-Weapon Proficiency-Weapon Mastery-0,13-Weapon Proficiency-Master Tricks-0,,
levels/13/skillChoices/0/increases/0/locked,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
levels/13/skillChoices/0/increases/0/maxRank,4,4,4,6,4,6,6,6,6,6,,
levels/13/skillChoices/0/increases/0/name,Light Armor,Light Armor,Light Armor,Light Armor,Unarmored Defense,Light Armor,Simple Weapons,Unarmored Defense,Simple Weapons,Simple Weapons,,
levels/13/skillChoices/0/increases/0/source,Light Armor Expertise,Medium Armor Expertise,Light Armor Expertise,Armor Mastery,Divine Defense,Medium Armor Expertise,Weapon Legend,Graceful Mastery,Weapon Mastery,Master Tricks,,
levels/13/skillChoices/0/increases/0/sourceId,13-Armor Proficiency-Light Armor Expertise-0,13-Armor Proficiency-Medium Armor Expertise-0,13-Armor Proficiency-Light Armor Expertise-0,13-Armor Proficiency-Armor Mastery-0,13-Armor Proficiency-Divine Defense-0,13-Armor Proficiency-Medium Armor Expertise-0,13-Weapon Proficiency-Weapon Legend-0,13-Armor Proficiency-Graceful Mastery-0,13-Weapon Proficiency-Weapon Mastery-0,13-Weapon Proficiency-Master Tricks-0,,
levels/13/skillChoices/0/increases/1/locked,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,
levels/13/skillChoices/0/increases/1/maxRank,4,4,4,6,,6,6,,6,6,,
levels/13/skillChoices/0/increases/1/name,Unarmored Defense,Medium Armor Expertise,Unarmored Defense,Medium Armor,,Medium Armor,Martial Weapons,,Martial Weapons,Unarmed Attacks,,
levels/13/skillChoices/0/increases/1/source,Light Armor Expertise,Medium Armor Expertise,Light Armor Expertise,Armor Mastery,,Medium Armor Expertise,Weapon Legend,,Weapon Mastery,Master Tricks,,
levels/13/skillChoices/0/increases/1/sourceId,13-Armor Proficiency-Light Armor Expertise-0,13-Armor Proficiency-Medium Armor Expertise-0,13-Armor Proficiency-Light Armor Expertise-0,13-Armor Proficiency-Armor Mastery-0,,13-Armor Proficiency-Medium Armor Expertise-0,13-Weapon Proficiency-Weapon Legend-0,,13-Weapon Proficiency-Weapon Mastery-0,13-Weapon Proficiency-Master Tricks-0,,
levels/13/skillChoices/0/increases/2/locked,,TRUE,,TRUE,,TRUE,TRUE,,TRUE,TRUE,,
levels/13/skillChoices/0/increases/2/maxRank,,4,,6,,6,6,,6,6,,
levels/13/skillChoices/0/increases/2/name,,Unarmored Defense,,Heavy Armor,,Unarmored Defense,Unarmed Attacks,,Unarmed Attacks,Rapier,,
levels/13/skillChoices/0/increases/2/source,,Medium Armor Expertise,,Armor Mastery,,Medium Armor Expertise,Weapon Legend,,Weapon Mastery,Master Tricks,,
levels/13/skillChoices/0/increases/2/sourceId,,13-Armor Proficiency-Medium Armor Expertise-0,,13-Armor Proficiency-Armor Mastery-0,,13-Armor Proficiency-Medium Armor Expertise-0,13-Weapon Proficiency-Weapon Legend-0,,13-Weapon Proficiency-Weapon Mastery-0,13-Weapon Proficiency-Master Tricks-0,,
levels/13/skillChoices/0/increases/3/locked,,,,TRUE,,,TRUE,,,TRUE,,
levels/13/skillChoices/0/increases/3/maxRank,,,,6,,,4,,,6,,
levels/13/skillChoices/0/increases/3/name,,,,Unarmored Defense,,,Advanced Weapons,,,Sap,,
levels/13/skillChoices/0/increases/3/source,,,,Armor Mastery,,,Weapon Legend,,,Master Tricks,,
levels/13/skillChoices/0/increases/3/sourceId,,,,13-Armor Proficiency-Armor Mastery-0,,,13-Weapon Proficiency-Weapon Legend-0,,,13-Weapon Proficiency-Master Tricks-0,,
levels/13/skillChoices/0/increases/4/locked,,,,,,,,,,TRUE,,
levels/13/skillChoices/0/increases/4/maxRank,,,,,,,,,,6,,
levels/13/skillChoices/0/increases/4/name,,,,,,,,,,Shortbow,,
levels/13/skillChoices/0/increases/4/source,,,,,,,,,,Master Tricks,,
levels/13/skillChoices/0/increases/4/sourceId,,,,,,,,,,13-Weapon Proficiency-Master Tricks-0,,
levels/13/skillChoices/0/increases/5/locked,,,,,,,,,,TRUE,,
levels/13/skillChoices/0/increases/5/maxRank,,,,,,,,,,6,,
levels/13/skillChoices/0/increases/5/name,,,,,,,,,,Shortsword,,
levels/13/skillChoices/0/increases/5/source,,,,,,,,,,Master Tricks,,
levels/13/skillChoices/0/increases/5/sourceId,,,,,,,,,,13-Weapon Proficiency-Master Tricks-0,,
levels/13/skillChoices/0/maxRank,4,4,4,6,4,4,6,6,6,6,,
levels/13/skillChoices/0/source,Light Armor Expertise,Medium Armor Expertise,Light Armor Expertise,Armor Mastery,Divine Defense,Medium Armor Expertise,Weapon Legend,Graceful Mastery,Weapon Mastery,Master Tricks,,
levels/13/skillChoices/0/type,Armor Proficiency,Armor Proficiency,Armor Proficiency,Armor Proficiency,Armor Proficiency,Armor Proficiency,Weapon Proficiency,Armor Proficiency,Weapon Proficiency,Weapon Proficiency,,
levels/13/skillChoices/1/_className,,SkillChoice,,SkillChoice,,,,SkillChoice,,SkillChoice,SkillChoice,SkillChoice
levels/13/skillChoices/1/id,,13-Weapon Proficiency-Weapon Fury-1,,13-Weapon Proficiency-Weapon Mastery-1,,,,13-Weapon Proficiency-Master Strikes-1,,13-Armor Proficiency-Light Armor Expertise-1,13-Armor Proficiency-Defensive Robes-1,13-Armor Proficiency-Defensive Robes-1
levels/13/skillChoices/1/increases/0/locked,,TRUE,,TRUE,,,,TRUE,,TRUE,TRUE,TRUE
levels/13/skillChoices/1/increases/0/maxRank,,6,,6,,,,6,,6,4,4
levels/13/skillChoices/1/increases/0/name,,Simple Weapons,,Simple Weapons,,,,Unarmed Attacks,,Light Armor,Unarmored Defense,Unarmored Defense
levels/13/skillChoices/1/increases/0/source,,Weapon Fury,,Weapon Mastery,,,,Master Strikes,,Light Armor Expertise,Defensive Robes,Defensive Robes
levels/13/skillChoices/1/increases/0/sourceId,,13-Weapon Proficiency-Weapon Fury-1,,13-Weapon Proficiency-Weapon Mastery-1,,,,13-Weapon Proficiency-Master Strikes-1,,13-Armor Proficiency-Light Armor Expertise-1,13-Armor Proficiency-Defensive Robes-1,13-Armor Proficiency-Defensive Robes-1
levels/13/skillChoices/1/increases/1/locked,,TRUE,,TRUE,,,,TRUE,,TRUE,,
levels/13/skillChoices/1/increases/1/maxRank,,6,,6,,,,6,,6,,
levels/13/skillChoices/1/increases/1/name,,Martial Weapons,,Martial Weapons,,,,Simple Weapons,,Unarmored Defense,,
levels/13/skillChoices/1/increases/1/source,,Weapon Fury,,Weapon Mastery,,,,Master Strikes,,Light Armor Expertise,,
levels/13/skillChoices/1/increases/1/sourceId,,13-Weapon Proficiency-Weapon Fury-1,,13-Weapon Proficiency-Weapon Mastery-1,,,,13-Weapon Proficiency-Master Strikes-1,,13-Armor Proficiency-Light Armor Expertise-1,,
levels/13/skillChoices/1/increases/2/locked,,TRUE,,TRUE,,,,,,,,
levels/13/skillChoices/1/increases/2/maxRank,,6,,6,,,,,,,,
levels/13/skillChoices/1/increases/2/name,,Unarmed Attacks,,Unarmed Attacks,,,,,,,,
levels/13/skillChoices/1/increases/2/source,,Weapon Fury,,Weapon Mastery,,,,,,,,
levels/13/skillChoices/1/increases/2/sourceId,,13-Weapon Proficiency-Weapon Fury-1,,13-Weapon Proficiency-Weapon Mastery-1,,,,,,,,
levels/13/skillChoices/1/maxRank,,6,,6,,,,6,,6,4,4
levels/13/skillChoices/1/source,,Weapon Fury,,Weapon Mastery,,,,Master Strikes,,Light Armor Expertise,Defensive Robes,Defensive Robes
levels/13/skillChoices/1/type,,Weapon Proficiency,,Weapon Proficiency,,,,Weapon Proficiency,,Armor Proficiency,Armor Proficiency,Armor Proficiency
levels/13/skillChoices/2/_className,,,,,,,,,,SkillChoice,,
levels/13/skillChoices/2/id,,,,,,,,,,13-Save-Improved Evasion-2,,
levels/13/skillChoices/2/increases/0/locked,,,,,,,,,,TRUE,,
levels/13/skillChoices/2/increases/0/maxRank,,,,,,,,,,8,,
levels/13/skillChoices/2/increases/0/name,,,,,,,,,,Reflex,,
levels/13/skillChoices/2/increases/0/source,,,,,,,,,,Improved Evasion,,
levels/13/skillChoices/2/increases/0/sourceId,,,,,,,,,,13-Save-Improved Evasion-2,,
levels/13/skillChoices/2/maxRank,,,,,,,,,,8,,
levels/13/skillChoices/2/source,,,,,,,,,,Improved Evasion,,
levels/13/skillChoices/2/type,,,,,,,,,,Save,,
levels/13/skillChoices/3/_className,,,,,,,,,,SkillChoice,,
levels/13/skillChoices/3/id,,,,,,,,,,13-Perception-Incredible Senses-3,,
levels/13/skillChoices/3/increases/0/locked,,,,,,,,,,TRUE,,
levels/13/skillChoices/3/increases/0/maxRank,,,,,,,,,,8,,
levels/13/skillChoices/3/increases/0/name,,,,,,,,,,Perception,,
levels/13/skillChoices/3/increases/0/source,,,,,,,,,,Incredible Senses,,
levels/13/skillChoices/3/increases/0/sourceId,,,,,,,,,,13-Perception-Incredible Senses-3,,
levels/13/skillChoices/3/maxRank,,,,,,,,,,8,,
levels/13/skillChoices/3/source,,,,,,,,,,Incredible Senses,,
levels/13/skillChoices/3/type,,,,,,,,,,Perception,,
levels/13/skillChoices/4/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/13/skillChoices/4/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/13/skillChoices/4/id,13-Skill-Class-4,13-Skill-Class-4,13-Skill-Class-4,13-Skill-Class-4,13-Skill-Class-4,13-Skill-Class-4,13-Skill-Class-4,13-Skill-Class-4,13-Skill-Class-4,13-Skill-Class-4,13-Skill-Class-4,13-Skill-Class-4
levels/13/skillChoices/4/maxRank,6,6,6,6,6,6,6,6,6,6,6,6
levels/13/skillChoices/4/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/13/skillChoices/4/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/13/skillChoices/5/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/13/skillChoices/5/id,13-Skill-Intelligence-5,13-Skill-Intelligence-5,13-Skill-Intelligence-5,13-Skill-Intelligence-5,13-Skill-Intelligence-5,13-Skill-Intelligence-5,13-Skill-Intelligence-5,13-Skill-Intelligence-5,13-Skill-Intelligence-5,13-Skill-Intelligence-5,13-Skill-Intelligence-5,13-Skill-Intelligence-5
levels/13/skillChoices/5/maxRank,2,2,2,2,2,2,2,2,2,2,2,2
levels/13/skillChoices/5/source,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence
levels/13/skillChoices/5/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/14/_className,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level
levels/14/featChoices/0/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/14/featChoices/0/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/14/featChoices/0/id,14-Class-Class-0,14-Class-Class-0,14-Class-Class-0,14-Class-Class-0,14-Class-Class-0,14-Class-Class-0,14-Class-Class-0,14-Class-Class-0,14-Class-Class-0,14-Class-Class-0,14-Class-Class-0,14-Class-Class-0
levels/14/featChoices/0/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/14/featChoices/0/type,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/14/featChoices/1/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/14/featChoices/1/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/14/featChoices/1/id,14-Skill-Class-1,14-Skill-Class-1,14-Skill-Class-1,14-Skill-Class-1,14-Skill-Class-1,14-Skill-Class-1,14-Skill-Class-1,14-Skill-Class-1,14-Skill-Class-1,14-Skill-Class-1,14-Skill-Class-1,14-Skill-Class-1
levels/14/featChoices/1/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/14/featChoices/1/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/14/number,14,14,14,14,14,14,14,14,14,14,14,14
levels/14/skillChoices/0/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/14/skillChoices/0/id,14-Skill-Intelligence-0,14-Skill-Intelligence-0,14-Skill-Intelligence-0,14-Skill-Intelligence-0,14-Skill-Intelligence-0,14-Skill-Intelligence-0,14-Skill-Intelligence-0,14-Skill-Intelligence-0,14-Skill-Intelligence-0,14-Skill-Intelligence-0,14-Skill-Intelligence-0,14-Skill-Intelligence-0
levels/14/skillChoices/0/maxRank,2,2,2,2,2,2,2,2,2,2,2,2
levels/14/skillChoices/0/source,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence
levels/14/skillChoices/0/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/14/skillChoices/1/_className,,,,,,,,,,SkillChoice,,
levels/14/skillChoices/1/available,,,,,,,,,,1,,
levels/14/skillChoices/1/id,,,,,,,,,,14-Skill-Class-1,,
levels/14/skillChoices/1/maxRank,,,,,,,,,,6,,
levels/14/skillChoices/1/source,,,,,,,,,,Class,,
levels/14/skillChoices/1/type,,,,,,,,,,Skill,,
levels/15/_className,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level
levels/15/abilityChoices/0/_className,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice
levels/15/abilityChoices/0/available,4,4,4,4,4,4,4,4,4,4,4,4
levels/15/abilityChoices/0/id,15-Ability-Class-0,15-Ability-Class-0,15-Ability-Class-0,15-Ability-Class-0,15-Ability-Class-0,15-Ability-Class-0,15-Ability-Class-0,15-Ability-Class-0,15-Ability-Class-0,15-Ability-Class-0,15-Ability-Class-0,15-Ability-Class-0
levels/15/abilityChoices/0/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/15/featChoices/0/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/15/featChoices/0/feats/0/locked,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
levels/15/featChoices/0/feats/0/name,Alchemical Alacrity,Greater Weapon Specialization (Barbarian),Master Spellcaster (Bard),Greater Weapon Specialization,,Master Spellcaster (Druid),Evasion,Greater Weapon Specialization,Greater Weapon Specialization,Double Debilitation,Master Spellcaster (Sorcerer),Master Spellcaster (Wizard)
levels/15/featChoices/0/feats/0/source,Alchemist,Barbarian,Bard,Champion,,Druid,Fighter,Monk,Ranger,Rogue,Sorcerer,Wizard
levels/15/featChoices/0/feats/0/sourceId,15-Feature-Alchemist-0,15-Feature-Barbarian-0,15-Feature-Bard-0,15-Feature-Champion-0,,15-Feature-Druid-0,15-Feature-Fighter-0,15-Feature-Monk-0,15-Feature-Ranger-0,15-Feature-Rogue-0,15-Feature-Sorcerer-0,15-Feature-Wizard-0
levels/15/featChoices/0/feats/1/locked,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,
levels/15/featChoices/0/feats/1/name,Evasion,Indomitable Will,,,,,Greater Weapon Specialization,Third Path to Perfection,Improved Evasion,Greater Weapon Specialization,,
levels/15/featChoices/0/feats/1/source,Alchemist,Barbarian,,,,,Fighter,Monk,Ranger,Rogue,,
levels/15/featChoices/0/feats/1/sourceId,15-Feature-Alchemist-0,15-Feature-Barbarian-0,,,,,15-Feature-Fighter-0,15-Feature-Monk-0,15-Feature-Ranger-0,15-Feature-Rogue-0,,
levels/15/featChoices/0/feats/2/locked,,,,,,,TRUE,,TRUE,,,
levels/15/featChoices/0/feats/2/name,,,,,,,Improved Flexibility,,Incredible Senses,,,
levels/15/featChoices/0/feats/2/source,,,,,,,Fighter,,Ranger,,,
levels/15/featChoices/0/feats/2/sourceId,,,,,,,15-Feature-Fighter-0,,15-Feature-Ranger-0,,,
levels/15/featChoices/0/id,15-Feature-Alchemist-0,15-Feature-Barbarian-0,15-Feature-Bard-0,15-Feature-Champion-0,,15-Feature-Druid-0,15-Feature-Fighter-0,15-Feature-Monk-0,15-Feature-Ranger-0,15-Feature-Rogue-0,15-Feature-Sorcerer-0,15-Feature-Wizard-0
levels/15/featChoices/0/source,Alchemist,Barbarian,Bard,Champion,,Druid,Fighter,Monk,Ranger,Rogue,Sorcerer,Wizard
levels/15/featChoices/0/type,Feature,Feature,Feature,Feature,,Feature,Feature,Feature,Feature,Feature,Feature,Feature
levels/15/featChoices/1/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/15/featChoices/1/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/15/featChoices/1/id,15-General-Class-1,15-General-Class-1,15-General-Class-1,15-General-Class-1,15-General-Class-1,15-General-Class-1,15-General-Class-1,15-General-Class-1,15-General-Class-1,15-General-Class-1,15-General-Class-1,15-General-Class-1
levels/15/featChoices/1/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/15/featChoices/1/type,General,General,General,General,General,General,General,General,General,General,General,General
levels/15/featChoices/2/_className,,,,,,,FeatChoice,,,FeatChoice,,
levels/15/featChoices/2/available,,,,,,,1,,,1,,
levels/15/featChoices/2/id,,,,,,,15-Class-Combat Flexibility-2,,,15-Skill-Class-2,,
levels/15/featChoices/2/level,,,,,,,14,,,,,
levels/15/featChoices/2/showOnSheet,,,,,,,TRUE,,,,,
levels/15/featChoices/2/source,,,,,,,Combat Flexibility,,,Class,,
levels/15/featChoices/2/type,,,,,,,Class,,,Skill,,
levels/15/number,15,15,15,15,15,15,15,15,15,15,15,15
levels/15/skillChoices/0/_className,SkillChoice,SkillChoice,SkillChoice,,,SkillChoice,SkillChoice,SkillChoice,SkillChoice,,SkillChoice,SkillChoice
levels/15/skillChoices/0/available,,,,,,,,1,,,,
levels/15/skillChoices/0/filter/0,,,,,,,,none,,,,
levels/15/skillChoices/0/id,15-Save-Evasion-0,15-Save-Indomitable Will-0,15-Spell DC-Master Spellcaster-0,,,15-Spell DC-Master Spellcaster-0,15-Save-Evasion-0,15-Save-Third Path to Perfection-0,15-Save-Improved Evasion-0,,15-Spell DC-Master Spellcaster-0,15-Spell DC-Master Spellcaster-0
levels/15/skillChoices/0/increases/0/locked,TRUE,TRUE,TRUE,,,TRUE,TRUE,,TRUE,,,TRUE
levels/15/skillChoices/0/increases/0/maxRank,6,6,6,,,6,6,,8,,,6
levels/15/skillChoices/0/increases/0/name,Reflex,Will,Bard Occult Spell DC,,,Druid Primal Spell DC,Reflex,,Reflex,,,Wizard Arcane Spell DC
levels/15/skillChoices/0/increases/0/source,Evasion,Indomitable Will,Master Spellcaster,,,Master Spellcaster,Evasion,,Improved Evasion,,,Master Spellcaster
levels/15/skillChoices/0/increases/0/sourceId,15-Save-Evasion-0,15-Save-Indomitable Will-0,15-Spell DC-Master Spellcaster-0,,,15-Spell DC-Master Spellcaster-0,15-Save-Evasion-0,,15-Save-Improved Evasion-0,,,15-Spell DC-Master Spellcaster-0
levels/15/skillChoices/0/maxRank,6,6,6,,,6,6,8,8,,6,6
levels/15/skillChoices/0/source,Evasion,Indomitable Will,Master Spellcaster,,,Master Spellcaster,Evasion,Third Path to Perfection,Improved Evasion,,Master Spellcaster,Master Spellcaster
levels/15/skillChoices/0/type,Save,Save,Spell DC,,,Spell DC,Save,Save,Save,,Spell DC,Spell DC
levels/15/skillChoices/1/_className,,,,,,,,,SkillChoice,,,
levels/15/skillChoices/1/available,,,,,,,,,,,,
levels/15/skillChoices/1/id,,,,,,,,,15-Perception-Incredible Senses-1,,,
levels/15/skillChoices/1/increases/0/locked,,,,,,,,,TRUE,,,
levels/15/skillChoices/1/increases/0/maxRank,,,,,,,,,8,,,
levels/15/skillChoices/1/increases/0/name,,,,,,,,,Perception,,,
levels/15/skillChoices/1/increases/0/source,,,,,,,,,Incredible Senses,,,
levels/15/skillChoices/1/increases/0/sourceId,,,,,,,,,15-Perception-Incredible Senses-1,,,
levels/15/skillChoices/1/source,,,,,,,,,Incredible Senses,,,
